"site_code";"site_name";"management_type";"species_composition";"site_category";"elevation";"x";"y";"species";"year";"sample_depth";"cambial_age";"max_cambial_age";"cambial_age_range";"cum_DBH";"cum_BA";"cv_TRW";"mid_TRW";"std_chron";"res_chron";"last1";"last3";"last5";"sd_RWI";"cv_RWI";"last1_RWI";"last3_RWI";"last5_RWI"
"P800040PISY.19";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1978;7;80;82;3;31.5;802.9;0.317069073900699;1.07;0.629954419839427;1.03201470037977;0.877142857142857;0.871190476190476;1.01071428571429;0.279484637105429;0.42971717853824;0.527105205398569;0.51490856220625;0.591429097920675
"P800040PISY.20";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1979;7;81;83;3;31.7;816.2;0.338541817054171;1.29357142857143;0.766172215823664;1.0668579405978;1.07;0.880238095238095;0.961714285714286;0.306558636974552;0.396880864690912;0.650392051013988;0.52936639258914;0.569172407751258
"P800040PISY.21";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1980;7;82;84;3;31.9;828;0.291004053312564;1.13571428571429;0.679911598056591;0.813387179947763;1.29357142857143;1.0802380952381;0.995428571428571;0.168927204288889;0.255605888922741;0.772419797092756;0.649972351168438;0.593507506945099
"P800040PISY.22";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1981;7;83;85;3;32.2;840.3;0.375225378678837;1.17571428571429;0.681316496527756;0.999931544837785;1.13571428571429;1.16642857142857;1.014;0.245056809977898;0.360192196672996;0.66088932849254;0.694567058866428;0.604281660670543
"P800040PISY.23";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1982;7;84;86;3;32.5;855.3;0.287681059885133;1.44642857142857;0.834005177908486;1.11301593451654;1.17571428571429;1.20166666666667;1.11042857142857;0.170284810986276;0.204686690547424;0.680350135959151;0.704553087181482;0.658231303591401
"P800040PISY.24";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1983;7;85;87;3;32.7;866.6;0.299941366876546;1.06642857142857;0.642402382412814;0.809727860616777;1.44642857142857;1.25261904761905;1.22428571428571;0.218737526273171;0.344126692635946;0.831929084059438;0.724389516170376;0.719196079323574
"P800040PISY.25";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1984;7;86;88;3;32.9;879.1;0.159517631369171;1.19285714285714;0.718453168876518;1.07129505069545;1.06642857142857;1.22952380952381;1.22357142857143;0.179273273298842;0.250986064911401;0.635630803869592;0.715970007962727;0.716243829894695
"P800040PISY.26";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1985;7;87;89;3;33.2;892;0.191140427284154;1.21071428571429;0.721664332059626;0.918767457532152;1.19285714285714;1.2352380952381;1.20342857142857;0.18038335460493;0.25048511155857;0.714275803965951;0.727278563964994;0.704615031269334
"P800040PISY.27";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1986;7;88;90;3;33.4;905.3;0.190292052994401;1.255;0.750803437778385;0.974067922239614;1.21071428571429;1.15666666666667;1.21842857142857;0.130252221060534;0.17680546544363;0.720136033165995;0.690014213667179;0.716464372204025
"P800040PISY.28";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1987;7;89;91;3;33.7;919.1;0.166377357939168;1.30785714285714;0.768872154540321;1.01549497017272;1.255;1.21952380952381;1.23428571428571;0.18594724381586;0.239394346396205;0.736697933707606;0.723703256946517;0.727733931753716
"P800040PISY.29";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1988;7;90;92;3;34;934.2;0.193163209272471;1.43357142857143;0.876051404320445;1.00398076488284;1.30785714285714;1.25785714285714;1.20657142857143;0.256036506739721;0.296549315491114;0.776740330818471;0.744524765897357;0.716696181105523
"P800040PISY.30";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1989;7;91;93;3;34.3;952.2;0.188777219308111;1.68428571428571;1.01989311707496;1.1190387830163;1.43357142857143;1.33214285714286;1.28;0.198275401985186;0.200135129415809;0.863385930652715;0.792274731726264;0.762247206462148
"P800040PISY.31";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1990;7;92;94;3;34.6;968.5;0.17447396685051;1.505;0.895273934802604;0.94708697656987;1.68428571428571;1.4752380952381;1.37828571428571;0.216405934126745;0.241956953486768;0.990707641201965;0.876944634224384;0.817533573909351
"P800040PISY.32";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1991;7;93;95;3;34.8;980.4;0.22973814210705;1.10571428571429;0.647446155984;0.777308318909095;1.505;1.54095238095238;1.43714285714286;0.131194682734078;0.202482999086317;0.894398491170372;0.916164021008351;0.852386065510226
"P800040PISY.33";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1992;7;94;96;3;35;990;0.225354841039627;0.883571428571429;0.506355260201447;0.861112483585431;1.10571428571429;1.43166666666667;1.40728571428571;0.177153314498755;0.332889221623461;0.647929373458909;0.844345168610415;0.834632353460486
"P800040PISY.34";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1993;7;95;97;3;35.1;997.8;0.295401963740948;0.707857142857143;0.401952399911833;0.833296561561477;0.883571428571429;1.1647619047619;1.32242857142857;0.143972895148228;0.341617464172929;0.532168970911102;0.691498945180128;0.785718081479013
"P800040PISY.35";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1994;7;96;98;3;35.3;1006.1;0.275673334293445;0.777857142857143;0.466273849118545;0.923887161987919;0.707857142857143;0.899047619047619;1.17728571428571;0.159337070704993;0.341803650774854;0.421444774484211;0.533847706284741;0.697329850245312
"P800040PISY.36";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1995;7;97;99;3;35.5;1015.7;0.224874870723683;0.875;0.490599627490294;0.961702811710116;0.777857142857143;0.789761904761905;0.996;0.169948157694578;0.323980830446015;0.466165502749261;0.473259749381524;0.592421422554771
"P800040PISY.37";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1996;7;98;100;3;35.6;1024.8;0.296574233442265;0.837142857142857;0.476447734450405;0.855823790701123;0.875;0.786904761904762;0.87;0.144172096023936;0.294795469643613;0.524562386794968;0.470724221342813;0.51845420167969
"P800040PISY.38";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1997;7;99;101;3;35.9;1038.6;0.209109079145124;1.22357142857143;0.697282462913932;1.12727848836148;0.837142857142857;0.83;0.816285714285714;0.189908345920598;0.262335234302106;0.489058044881865;0.493261978142031;0.486679935964281
"P800040PISY.39";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1998;7;100;102;3;36.1;1053.3;0.231169459003168;1.29428571428571;0.816118101839607;1.01860304137991;1.22357142857143;0.978571428571429;0.884285714285714;0.182907280130454;0.239231759159829;0.723914751389814;0.579178394355549;0.525029092060024
"P800040PISY.40";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";1999;7;101;103;3;36.4;1070.1;0.155894750259448;1.47857142857143;0.887499752005568;1.10663415335704;1.29428571428571;1.11833333333333;1.00157142857143;0.234716991735658;0.264499090063401;0.76456102974294;0.659177942004873;0.59365234311177
"P800040PISY.41";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2000;7;102;104;3;36.8;1089.2;0.250475921694018;1.67071428571429;0.993756729893307;1.13806414946531;1.47857142857143;1.33214285714286;1.14171428571429;0.319263260515931;0.319066695842576;0.887401887391733;0.791959222841496;0.677899620040264
"P800040PISY.42";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2001;7;103;105;3;37;1104.4;0.165469001508075;1.30642857142857;0.741803485408918;0.778543186768077;1.67071428571429;1.48119047619048;1.30085714285714;0.18076021945476;0.233208512664;1.0006160613938;0.884192992842824;0.77311035496003
"P800040PISY.43";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2002;7;104;106;3;37.3;1118.5;0.210818475088789;1.22928571428571;0.726495221706674;0.97538985328388;1.30642857142857;1.4852380952381;1.39471428571429;0.19957642595511;0.273528972895946;0.775101291929227;0.887706413571586;0.830319004369502
"P800040PISY.44";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2003;7;105;107;3;37.5;1133;0.241312754687142;1.235;0.734246443130895;0.921875739700714;1.22928571428571;1.40214285714286;1.39585714285714;0.164578715718898;0.2267255978042;0.729635416102818;0.835117589808614;0.831463137312103
"P800040PISY.45";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2004;7;106;108;3;37.8;1149.5;0.213201461452363;1.38642857142857;0.806261890112772;0.994586867301005;1.235;1.25690476190476;1.384;0.187378035426684;0.22917324623539;0.725893843980632;0.743543517337559;0.823729700159642
"P800040PISY.46";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2005;7;107;109;3;38.1;1165.3;0.190488326540616;1.31142857142857;0.7514912465978;0.979083598706122;1.38642857142857;1.28357142857143;1.36557142857143;0.252161239796092;0.319018222653129;0.817626134397133;0.757718464826861;0.809774549560721
"P800040PISY.47";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2006;7;108;110;3;38.3;1179.6;0.269466285709959;1.16142857142857;0.662638318007098;0.875542036432418;1.31142857142857;1.31095238095238;1.29371428571429;0.150549088590876;0.222704468110723;0.790428953239668;0.777982977205811;0.767737127929896
"P800040PISY.48";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2007;7;109;111;3;38.6;1195.9;0.223525191157599;1.33214285714286;0.767154546291113;1.01744966495419;1.16142857142857;1.28642857142857;1.26471428571429;0.111177626252704;0.143828060199947;0.6760038982066;0.761352995281134;0.74791764918537
"P800040PISY.49";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2008;7;110;112;3;38.9;1213.7;0.138106381519983;1.46357142857143;0.799959259867187;1.04022994851601;1.33214285714286;1.26833333333333;1.28528571428571;0.197194588013041;0.226973118237171;0.772989819219889;0.746474223555386;0.756588529808784
"P800040PISY.50";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2009;7;111;113;3;39.2;1236.2;0.183451424932463;1.79214285714286;1.06518417454372;1.09682812211428;1.46357142857143;1.31904761904762;1.331;0.205230728950457;0.19435053359229;0.868801510701311;0.772598409375933;0.78517006315292
"P800040PISY.51";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2010;7;112;114;3;39.5;1256.4;0.259711703000035;1.585;0.936949982185805;0.896297466550119;1.79214285714286;1.52928571428571;1.41214285714286;0.273481514361936;0.291262715437622;1.0559823282039;0.899257886041701;0.832841301914274
"P800040PISY.52";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2011;7;113;115;3;39.9;1278.7;0.269361935290881;1.74142857142857;1.04329139790643;1.21046667027652;1.585;1.61357142857143;1.46685714285714;0.356280767563193;0.340338167085392;0.938951331106797;0.954578390004004;0.8625457774877
"P800040PISY.53";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2012;7;114;116;3;40.2;1296.4;0.125480206410311;1.41642857142857;0.767992296544659;0.797681663100392;1.74142857142857;1.70619047619048;1.58285714285714;0.174207081468313;0.207417873526891;1.0468434105241;1.01392568994493;0.9367136799512
"P800040PISY.54";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2013;7;115;117;3;40.4;1309.3;0.159716360649015;1.02142857142857;0.611959215163867;0.830953532454212;1.41642857142857;1.58095238095238;1.59971428571429;0.149655233920759;0.245414178679209;0.839884617974968;0.941893119868622;0.950092639702216
"P800040PISY.55";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2014;7;116;118;3;40.6;1325.1;0.151385302319346;1.24071428571429;0.709060476854647;1.06552264826471;1.02142857142857;1.39309523809524;1.51128571428571;0.138243308576154;0.188783266718875;0.609806795704253;0.83217827473444;0.898293696702804
"P800040PISY.56";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2015;7;117;119;3;40.8;1338.3;0.198583405279951;1.04071428571429;0.577561684758385;0.780175244714238;1.24071428571429;1.22619047619048;1.401;0.133246369031133;0.217535391497462;0.732285816316646;0.727325743331956;0.833554394325353
"P800040PISY.57";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2016;7;118;120;3;41.1;1355.1;0.181038619624822;1.31571428571429;0.786531192318367;1.08050501661035;1.04071428571429;1.10095238095238;1.29214285714286;0.231350755641719;0.292391885010141;0.612527313895439;0.651539975305446;0.768269590883081
"P800040PISY.58";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2017;7;119;121;3;41.3;1369.6;0.24587494545326;1.10571428571429;0.710655165731045;0.83910919085154;1.31571428571429;1.19904761904762;1.207;0.228703603429045;0.341506846225345;0.791235213773787;0.712016114661957;0.717147951533019
"P800040PISY.59";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2018;7;120;122;3;41.5;1381.6;0.216783600423814;0.91;0.550902065391806;0.813740941137747;1.10571428571429;1.15404761904762;1.14485714285714;0.181131497377773;0.329683453915317;0.669689659100228;0.691150728923151;0.683108959758071
"P800040PISY.60";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2019;7;121;123;3;41.7;1393.2;0.371847203668719;0.888571428571429;0.527587567876808;0.957889718914097;0.91;1.11047619047619;1.12257142857143;0.195028117292252;0.372170630370004;0.549410336571816;0.670111736481944;0.671029667931583
"P800040PISY.61";"P800040PISY";"BU_255C_PISY";"Managed";"Monoculture";"moderate";205;17.229;48.949;"PISY";2020;7;122;124;3;41.9;1411.4;0.170335616863153;1.39571428571429;0.828163169860191;1.24549168883026;0.888571428571429;0.968095238095238;1.05214285714286;0.179369856995015;0.217213713393381;0.524028769004043;0.581042921558696;0.629378258469063
"P800052QURO.1";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1960;7;65;69;12;19.5;301.8;0.196630893012225;2.6;1.77043035017303;1.44112940888465;1.90857142857143;1.64095238095238;1.48828571428571;0.285268460748429;0.164549710658428;1.30785913831565;1.11919477699744;1.01841747234584
"P800052QURO.2";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1961;7;66;70;12;20;317.8;0.184114628923831;2.57714285714286;1.62289184024826;1.35165802050495;2.6;2.06785714285714;1.69271428571429;0.43833947094011;0.251817635501696;1.73363088641698;1.40353308646366;1.14739544298913
"P800052QURO.3";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1962;7;67;71;12;20.3;329.3;0.272549622310276;1.79928571428571;0.890369369666999;0.837917223765819;2.57714285714286;2.36190476190476;2.02;0.472532865703524;0.380649408295015;1.7407020364829;1.59406402040518;1.36638345077844
"P800052QURO.4";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1963;7;68;72;12;20.8;343.8;0.244353809818716;2.22142857142857;1.50497074470012;1.24063697618497;1.79928571428571;2.32547619047619;2.116;0.33525659244944;0.225135691451698;1.24138605080215;1.57190632456734;1.43853746933521
"P800052QURO.5";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1964;7;69;73;12;21.1;354.3;0.25679725069412;1.56;0.95162936626751;0.841850016482181;2.22142857142857;2.19928571428571;2.22128571428571;0.388274730773161;0.36362056422492;1.48913124475143;1.49040644401216;1.50254187135382
"P800052QURO.6";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1965;7;70;74;12;21.5;368;0.198013821482942;2.02714285714286;1.36788561390059;1.10733917453329;1.56;1.8602380952381;2.15157142857143;0.37597165083198;0.273103273089977;1.06780190389065;1.26610639981474;1.45453042446882
"P800052QURO.7";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1966;7;71;75;12;21.9;382.1;0.36956160776785;2.00357142857143;1.25818026608598;1.08431728633428;2.02714285714286;1.93619047619048;2.037;0.522628095360615;0.3859084894686;1.37666475607604;1.3111993015727;1.38313719840063
"P800052QURO.8";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1967;7;72;76;12;22.4;398.6;0.274652086896267;2.325;1.49403752436436;1.21019480994793;2.00357142857143;1.86357142857143;1.92228571428571;0.255152926528719;0.166819522860343;1.35427986070034;1.26624884022234;1.30585276324412
"P800052QURO.9";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1968;7;73;77;12;22.7;409.1;0.238064815701798;1.44642857142857;0.934667454750331;0.648075992208495;2.325;2.11857142857143;2.02742857142857;0.266443036620735;0.272917451630073;1.5295147843237;1.42015313370002;1.36347850994843
"P800052QURO.10";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1969;7;74;78;12;23.1;425.5;0.21603353078979;2.24142857142857;1.4497493138437;1.40964373184223;1.44642857142857;1.925;1.87242857142857;0.476240883076433;0.310799393972658;0.976277020869614;1.28669055529788;1.26090766517207
"P800052QURO.11";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1970;7;75;79;12;23.4;438.3;0.183405891566041;1.73285714285714;1.17740727749867;0.833961618574198;2.24142857142857;2.00428571428571;2.00871428571429;0.217504358698361;0.186758131905125;1.53230956144763;1.34603378888031;1.35380919668346
"P800052QURO.12";"P800052QURO";"NO_621B_QURO";"Managed";"Mixed";"moderate";370;16.3904883;49.26121;"QUSP";1971;7;76;80;12;23.8;451.2;0.172526886051631;1.72;1.08839839225016;1.02401494259886;1.73285714285714;1.80690476190476;1.94985714285714;0.354126129522275;0.300834839426413;1.1646312611911;1.22440594783612;1.31140249770648
